#  E (eV)   dos(E)     Int dos(E) EFermi =   -4.245 eV
 -15.000  0.2652E+00  0.5303E-02
 -14.980  0.2909E+00  0.1112E-01
 -14.960  0.3170E+00  0.1746E-01
 -14.940  0.3421E+00  0.2430E-01
 -14.920  0.3659E+00  0.3162E-01
 -14.900  0.3888E+00  0.3940E-01
 -14.880  0.4111E+00  0.4762E-01
 -14.860  0.4332E+00  0.5628E-01
 -14.840  0.4545E+00  0.6537E-01
 -14.820  0.4734E+00  0.7484E-01
 -14.800  0.4876E+00  0.8459E-01
 -14.780  0.4943E+00  0.9448E-01
 -14.760  0.4912E+00  0.1043E+00
 -14.740  0.4768E+00  0.1138E+00
 -14.720  0.4511E+00  0.1229E+00
 -14.700  0.4153E+00  0.1312E+00
 -14.680  0.3723E+00  0.1386E+00
 -14.660  0.3255E+00  0.1451E+00
 -14.640  0.2790E+00  0.1507E+00
 -14.620  0.2364E+00  0.1554E+00
 -14.600  0.2009E+00  0.1595E+00
 -14.580  0.1746E+00  0.1629E+00
 -14.560  0.1585E+00  0.1661E+00
 -14.540  0.1526E+00  0.1692E+00
 -14.520  0.1561E+00  0.1723E+00
 -14.500  0.1675E+00  0.1756E+00
 -14.480  0.1852E+00  0.1793E+00
 -14.460  0.2075E+00  0.1835E+00
 -14.440  0.2330E+00  0.1882E+00
 -14.420  0.2607E+00  0.1934E+00
 -14.400  0.2902E+00  0.1992E+00
 -14.380  0.3208E+00  0.2056E+00
 -14.360  0.3523E+00  0.2126E+00
 -14.340  0.3841E+00  0.2203E+00
 -14.320  0.4151E+00  0.2286E+00
 -14.300  0.4442E+00  0.2375E+00
 -14.280  0.4697E+00  0.2469E+00
 -14.260  0.4900E+00  0.2567E+00
 -14.240  0.5038E+00  0.2668E+00
 -14.220  0.5101E+00  0.2770E+00
 -14.200  0.5085E+00  0.2871E+00
 -14.180  0.4997E+00  0.2971E+00
 -14.160  0.4847E+00  0.3068E+00
 -14.140  0.4656E+00  0.3161E+00
 -14.120  0.4443E+00  0.3250E+00
 -14.100  0.4230E+00  0.3335E+00
 -14.080  0.4031E+00  0.3416E+00
 -14.060  0.3854E+00  0.3493E+00
 -14.040  0.3697E+00  0.3567E+00
 -14.020  0.3550E+00  0.3638E+00
 -14.000  0.3404E+00  0.3706E+00
 -13.980  0.3250E+00  0.3771E+00
 -13.960  0.3089E+00  0.3832E+00
 -13.940  0.2931E+00  0.3891E+00
 -13.920  0.2797E+00  0.3947E+00
 -13.900  0.2715E+00  0.4001E+00
 -13.880  0.2709E+00  0.4055E+00
 -13.860  0.2800E+00  0.4111E+00
 -13.840  0.2996E+00  0.4171E+00
 -13.820  0.3290E+00  0.4237E+00
 -13.800  0.3662E+00  0.4310E+00
 -13.780  0.4080E+00  0.4392E+00
 -13.760  0.4509E+00  0.4482E+00
 -13.740  0.4912E+00  0.4580E+00
 -13.720  0.5256E+00  0.4686E+00
 -13.700  0.5515E+00  0.4796E+00
 -13.680  0.5669E+00  0.4909E+00
 -13.660  0.5708E+00  0.5023E+00
 -13.640  0.5627E+00  0.5136E+00
 -13.620  0.5428E+00  0.5244E+00
 -13.600  0.5117E+00  0.5347E+00
 -13.580  0.4710E+00  0.5441E+00
